📡永久免费👉公告,#genre#
熊猫体娱高清,http://wouu.net:9977/udp/239.93.0.94:5140
熊猫少儿高清,http://wouu.net:9977/udp/239.93.1.189:5140
熊猫影院高清,http://wouu.net:9977/udp/239.93.0.214:5140
睛彩四川,http://wouu.net:9977/udp/239.93.0.126:5140
成都体育高清,http://wouu.net:9977/udp/239.93.0.224:1281
熊猫频道高清,http://wouu.net:9977/udp/239.93.0.211:9148
金熊猫卡通高清,http://wouu.net:9977/udp/239.93.1.172:5140
炫动卡通,http://wouu.net:9977/udp/239.93.0.173:5140
嘉佳卡通,http://wouu.net:9977/udp/239.93.0.246:5140
收视导视高清,http://wouu.net:9977/udp/239.93.1.39:5140
熊猫爱生活高清,http://wouu.net:9977/udp/239.93.1.190:5140
大爱四川高清,http://wouu.net:9977/udp/239.93.1.110:5140
大爱旅游高清,http://wouu.net:9977/udp/239.93.42.70:5140
大爱生活高清,http://wouu.net:9977/udp/239.93.42.71:5140
大爱时尚高清,http://wouu.net:9977/udp/239.93.42.72:5140
HD看电影,http://wouu.net:9977/udp/239.93.42.47:5140
家政频道高清,http://wouu.net:9977/udp/239.93.42.48:5140
CETV-2,http://wouu.net:9977/udp/239.93.0.113:5140
CETV-4,http://wouu.net:9977/udp/239.93.0.50:5140
经典电影,http://wouu.net:9977/udp/239.93.0.57:9024
华语影院,http://wouu.net:9977/udp/239.93.0.138:5140
星光院线,http://wouu.net:9977/udp/239.93.0.139:5140
全球大片,http://wouu.net:9977/udp/239.93.0.105:5140
热播剧场,http://wouu.net:9977/udp/239.93.0.56:9020
热门剧场,http://wouu.net:9977/udp/239.93.0.140:5140
港剧风云,http://wouu.net:9977/udp/239.93.0.143:5140
谍战剧场,http://wouu.net:9977/udp/239.93.0.95:5140
卡酷动画,http://wouu.net:9977/udp/239.93.0.208:5140
金鹰卡通,http://wouu.net:9977/udp/239.93.0.108:5140
优漫卡通,http://wouu.net:9977/udp/239.93.0.251:5140
宝宝动画高清,http://wouu.net:9977/udp/239.93.0.147:5140
少儿动画高清,http://wouu.net:9977/udp/239.93.0.193:9000
青春动漫,http://wouu.net:9977/udp/239.93.0.146:5140
热门综艺高清,http://wouu.net:9977/udp/239.93.0.151:5140
音乐现场高清,http://wouu.net:9977/udp/239.93.0.198:9044
戏曲精选,http://wouu.net:9977/udp/239.93.0.144:5140
戏曲,http://wouu.net:9977/udp/239.93.0.217:9208
魅力时尚高清,http://wouu.net:9977/udp/239.93.0.190:9012
生活时尚,http://wouu.net:9977/udp/239.93.0.106:5140
爱生活高清,http://wouu.net:9977/udp/239.93.0.206:8028
汽摩高清,http://wouu.net:9977/udp/239.93.0.62:5140
财富天下,http://wouu.net:9977/udp/239.93.0.116:9136
股评汇,http://wouu.net:9977/udp/239.93.0.141:5140
爱体育,http://wouu.net:9977/udp/239.93.0.135:9008
电竞天堂高清,http://wouu.net:9977/udp/239.93.1.135:5140
游戏风云,http://wouu.net:9977/udp/239.93.0.136:5140
汽车频道,http://wouu.net:9977/udp/239.93.0.117:1292
足球高清,http://wouu.net:9977/udp/239.93.0.197:9040
高网高清,http://wouu.net:9977/udp/239.93.0.202:9068
台球高清,http://wouu.net:9977/udp/239.93.0.203:9072
纪实人文,http://wouu.net:9977/udp/239.93.1.154:5140
墨宝高清,http://wouu.net:9977/udp/239.93.0.215:9132
军事高清,http://wouu.net:9977/udp/239.93.0.204:9076
解密高清,http://wouu.net:9977/udp/239.93.0.199:9048
地理高清,http://wouu.net:9977/udp/239.93.0.200:9052
传奇,http://wouu.net:9977/udp/239.93.0.235:1282
导视,http://wouu.net:9977/udp/239.93.0.129:5140
收视指南,http://wouu.net:9977/udp/239.93.0.195:8012
资讯新干线,http://wouu.net:9977/udp/239.93.0.236:1283
蓉城先锋,http://wouu.net:9977/udp/239.93.0.91:2101
星空精选高清,http://wouu.net:9977/udp/239.93.1.171:5140
东方财经高清,http://wouu.net:9977/udp/239.93.1.165:5140
CGTN西班牙语,http://wouu.net:9977/udp/239.93.42.49:5140
CGTN法语,http://wouu.net:9977/udp/239.93.42.50:5140
百姓健康,http://wouu.net:9977/udp/239.93.42.35:5140
爱怀旧高清,http://wouu.net:9977/udp/239.93.42.21:5140
爱喜剧高清,http://wouu.net:9977/udp/239.93.42.9:5140
爱奇谈高清,http://wouu.net:9977/udp/239.93.42.22:5140
爱科幻高清,http://wouu.net:9977/udp/239.93.42.10:5140
爱院线高清,http://wouu.net:9977/udp/239.93.42.11:5140
都市剧场,http://wouu.net:9977/udp/239.93.42.30:5140
爱谍战高清,http://wouu.net:9977/udp/239.93.42.14:5140
爱经典高清,http://wouu.net:9977/udp/239.93.42.13:5140
爱悬疑高清,http://wouu.net:9977/udp/239.93.42.12:5140
爱青春高清,http://wouu.net:9977/udp/239.93.42.16:5140
爱都市高清,http://wouu.net:9977/udp/239.93.42.15:5140
少儿天地,http://wouu.net:9977/udp/239.93.42.34:5140
爱幼教高清,http://wouu.net:9977/udp/239.93.42.17:5140
爱玩具高清,http://wouu.net:9977/udp/239.93.42.18:5140
爱动漫高清,http://wouu.net:9977/udp/239.93.42.23:5140
求索频道高清,http://wouu.net:9977/udp/239.93.42.24:5140
爱电竞高清,http://wouu.net:9977/udp/239.93.42.19:5140
爱赛车高清,http://wouu.net:9977/udp/239.93.42.20:5140
爱宠宠物,http://wouu.net:9977/udp/239.93.42.32:5140
生活时尚,http://wouu.net:9977/udp/239.93.42.29:5140
环球旅游,http://wouu.net:9977/udp/239.93.42.31:5140
来钓鱼吧,http://wouu.net:9977/udp/239.93.42.8:5140
麻辣体育,http://wouu.net:9977/udp/239.93.42.2:5140
绚影4K,http://wouu.net:9977/udp/239.93.42.33:5140
先锋乒羽,http://wouu.net:9977/udp/239.93.42.56:5140
天元围棋,http://wouu.net:9977/udp/239.93.42.55:5140
快乐垂钓,http://wouu.net:9977/udp/239.93.1.151:5140
茶频道,http://wouu.net:9977/udp/239.93.0.114:5140
热血剧场,http://wouu.net:9977/udp/239.93.1.198:5140
乐龄学堂,http://wouu.net:9977/udp/239.93.1.179:5140
亲子趣学4K,http://wouu.net:9977/udp/239.93.1.191:5140
津津悦读4K,http://wouu.net:9977/udp/239.93.1.197:5140
动画番剧,http://wouu.net:9977/udp/239.93.1.177:5140
中录动漫4K,http://wouu.net:9977/udp/239.93.1.188:5140
熊猫24小时,http://wouu.net:9977/udp/239.93.1.178:5140
综艺咖秀,http://wouu.net:9977/udp/239.93.1.175:5140
红色经典,http://wouu.net:9977/udp/239.93.1.176:5140
4K超高清电影,http://wouu.net:9977/udp/239.93.1.156:5140
4K乐享超清,http://wouu.net:9977/udp/239.93.0.43:5140
i成都,http://wouu.net:9977/udp/239.93.1.104:1234
中国体育1,http://wouu.net:9977/udp/239.93.42.25:5140
中国体育2,http://wouu.net:9977/udp/239.93.42.26:5140
中国体育3,http://wouu.net:9977/udp/239.93.42.27:5140
精彩推荐,http://wouu.net:9977/udp/239.93.1.5:5140
直播室1,http://wouu.net:9977/udp/239.93.1.180:5140
直播室2,http://wouu.net:9977/udp/239.93.1.181:5140
直播室3,http://wouu.net:9977/udp/239.93.1.182:5140
直播室4,http://wouu.net:9977/udp/239.93.1.183:5140
直播室5,http://wouu.net:9977/udp/239.93.1.184:5140
直播室6,http://wouu.net:9977/udp/239.93.1.185:5140
直播室7,http://wouu.net:9977/udp/239.93.1.186:5140
直播室8,http://wouu.net:9977/udp/239.93.1.187:5140
红原日干乔,http://wouu.net:9977/udp/239.93.0.178:5140
红原月亮湾,http://wouu.net:9977/udp/239.93.0.209:5140
电信导视3,http://wouu.net:9977/udp/239.93.0.110:5140
雅克音乐节直播,http://wouu.net:9977/udp/239.93.42.69:5140
雅克音乐节宣传,http://wouu.net:9977/udp/239.93.42.68:5140
云演艺宣传,http://wouu.net:9977/udp/239.93.42.60:5140
创新及人才文化节,http://wouu.net:9977/udp/239.93.42.59:5140



🇨🇳广州电信,#genre#
广东卫视高清,http://113.74.172.147:4000/udp/239.77.1.19:5146
广东卫视高清,http://113.74.172.147:4000/udp/239.77.1.152:5146
广东卫视高清,http://113.74.172.147:4000/udp/239.77.0.84:5146
广东卫视超清,http://113.74.172.147:4000/udp/239.77.0.166:5146
广东珠江高清,http://113.74.172.147:4000/udp/239.77.0.1:5146
广东珠江超清,http://113.74.172.147:4000/udp/239.77.0.114:5146
广东新闻高清,http://113.74.172.147:4000/udp/239.77.0.173:5146
广东民生高清,http://113.74.172.147:4000/udp/239.77.0.225:5146
广东体育高清,http://113.74.172.147:4000/udp/239.77.0.112:5146
广东体育超清,http://113.74.172.147:4000/udp/239.77.0.168:5146
经济科教高清,http://113.74.172.147:4000/udp/239.77.0.85:5146
经济科教超清,http://113.74.172.147:4000/udp/239.77.0.167:5146
大湾区卫视高清,http://113.74.172.147:4000/udp/239.77.0.215:5146
广东影视高清,http://113.74.172.147:4000/udp/239.77.0.217:5146
南国都市 4K,http://113.74.172.147:4000/udp/239.253.43.99:5146
广东少儿高清,http://113.74.172.147:4000/udp/239.77.0.250:5146
嘉佳卡通高清,http://113.74.172.147:4000/udp/239.77.0.179:5146
CCTV-1高清,http://113.74.172.147:4000/udp/239.77.1.17:5146
CCTV-1高清,http://113.74.172.147:4000/udp/239.77.1.144:5146
CCTV-1高清,http://113.74.172.147:4000/udp/239.77.0.86:5146
CCTV-1超清,http://113.74.172.147:4000/udp/239.77.0.129:5146
CCTV-2高清,http://113.74.172.147:4000/udp/239.77.1.158:5146
CCTV-2高清,http://113.74.172.147:4000/udp/239.253.43.17:5146
CCTV-2高清测试,http://113.74.172.147:4000/udp/239.77.0.137:5146
CCTV-3高清,http://113.74.172.147:4000/udp/239.77.0.169:5146
CCTV-3超清,http://113.74.172.147:4000/udp/239.77.0.175:5146
CCTV-4高清,http://113.74.172.147:4000/udp/239.77.1.163:5146
CCTV-4高清,http://113.74.172.147:4000/udp/239.77.1.166:5146
CCTV-4高清,http://113.74.172.147:4000/udp/239.77.0.78:5146
CCTV-5高清,http://113.74.172.147:4000/udp/239.77.0.170:5146
CCTV-5超清,http://113.74.172.147:4000/udp/239.77.0.177:5146
CCTV-5+高清,http://113.74.172.147:4000/udp/239.77.0.87:5146
CCTV-5+高清,http://113.74.172.147:4000/udp/239.77.1.31:5146
CCTV-5+高清,http://113.74.172.147:4000/udp/239.77.1.147:5146
CCTV-6高清,http://113.74.172.147:4000/udp/239.77.0.171:5146
CCTV-6超清,http://113.74.172.147:4000/udp/239.77.0.178:5146
CCTV-7高清,http://113.74.172.147:4000/udp/239.77.1.159:5146
CCTV-7高清,http://113.74.172.147:4000/udp/239.77.1.167:5146
CCTV-7高清测试,http://113.74.172.147:4000/udp/239.77.0.138:5146
CCTV-8高清,http://113.74.172.147:4000/udp/239.77.0.172:5146
CCTV-8超清,http://113.74.172.147:4000/udp/239.77.0.181:5146
CCTV-9高清,http://113.74.172.147:4000/udp/239.77.1.160:5146
CCTV-9高清,http://113.74.172.147:4000/udp/239.77.1.168:5146
CCTV-9高清测试,http://113.74.172.147:4000/udp/239.77.0.135:5146
CCTV-10高清,http://113.74.172.147:4000/udp/239.77.1.113:5146
CCTV-10高清,http://113.74.172.147:4000/udp/239.77.1.169:5146
CCTV-10高清测试,http://113.74.172.147:4000/udp/239.77.0.134:5146
CCTV-11高清,http://113.74.172.147:4000/udp/239.77.1.238:5146
CCTV-12高清,http://113.74.172.147:4000/udp/239.77.1.109:5146
CCTV-12高清,http://113.74.172.147:4000/udp/239.77.1.170:5146
CCTV-12高清测试,http://113.74.172.147:4000/udp/239.77.0.136:5146
CCTV-13高清,http://113.74.172.147:4000/udp/239.77.0.188:5146
CCTV-13高清,http://113.74.172.147:4000/udp/239.253.43.196:5146
CCTV-14高清,http://113.74.172.147:4000/udp/239.77.1.161:5146
CCTV-14高清,http://113.74.172.147:4000/udp/239.77.1.171:5146
CCTV-14高清测试,http://113.74.172.147:4000/udp/239.77.0.133:5146
CCTV-15高清,http://113.74.172.147:4000/udp/239.77.1.239:5146
CCTV-16高清,http://113.74.172.147:4000/udp/239.77.0.165:5146
CCTV-16高清,http://113.74.172.147:4000/udp/239.77.1.76:5146
CCTV-16 4K,http://113.74.172.147:4000/udp/239.77.1.98:5146
CCTV-17高清,http://113.74.172.147:4000/udp/239.77.1.121:5146
CCTV-4K 4K,http://113.74.172.147:4000/udp/239.77.0.194:5146
CCTV-4K 4K50p,http://113.74.172.147:4000/udp/239.77.0.174:5146
CGTN,http://113.74.172.147:4000/udp/239.77.0.45:5146
CGTN,http://113.74.172.147:4000/udp/239.77.1.27:5146
CGTN英语高清,http://113.74.172.147:4000/udp/239.77.0.199:5146
CGTN西班牙语高清,http://113.74.172.147:4000/udp/239.77.0.221:5146
CGTN法语高清,http://113.74.172.147:4000/udp/239.77.0.228:5146
CGTN阿拉伯语高清,http://113.74.172.147:4000/udp/239.253.43.200:5146
CGTN俄语高清,http://113.74.172.147:4000/udp/239.253.43.201:5146
广东卫视,http://113.74.172.147:4000/udp/239.77.0.2:5146
广东卫视,http://113.74.172.147:4000/udp/239.77.1.2:5146
广东珠江,http://113.74.172.147:4000/udp/239.77.0.3:5146
广东珠江,http://113.74.172.147:4000/udp/239.77.1.94:5146
广东新闻,http://113.74.172.147:4000/udp/239.77.0.4:5146
广东民生,http://113.74.172.147:4000/udp/239.77.0.5:5146
广东体育,http://113.74.172.147:4000/udp/239.77.0.6:5146
广东体育,http://113.74.172.147:4000/udp/239.77.1.97:5146
广东国际,http://113.74.172.147:4000/udp/239.77.0.7:5146
经济科教,http://113.74.172.147:4000/udp/239.77.0.8:5146
大湾区卫视,http://113.74.172.147:4000/udp/239.77.0.9:5146
大湾区卫视,http://113.74.172.147:4000/udp/239.77.1.12:5146
广东影视,http://113.74.172.147:4000/udp/239.77.0.11:5146
广东少儿,http://113.74.172.147:4000/udp/239.77.0.12:5146
嘉佳卡通,http://113.74.172.147:4000/udp/239.77.0.13:5146
嘉佳卡通,http://113.74.172.147:4000/udp/239.77.1.15:5146
南方购物,http://113.74.172.147:4000/udp/239.77.0.19:5146
南方购物,http://113.74.172.147:4000/udp/239.77.0.22:5146
岭南戏曲,http://113.74.172.147:4000/udp/239.77.0.16:5146
广东房产,http://113.74.172.147:4000/udp/239.77.0.14:5146
现代教育,http://113.74.172.147:4000/udp/239.77.0.18:5146
广东移动,http://113.74.172.147:4000/udp/239.77.0.20:5146
广东综艺 4K50p,http://113.74.172.147:4000/udp/239.77.1.236:5146
广东综艺 4K,http://113.74.172.147:4000/udp/239.77.1.237:5146
广东综艺(4k),http://113.74.172.147:4000/udp/239.77.0.244:5146
广东综艺4k,http://113.74.172.147:4000/udp/239.77.0.246:5146
广东综艺4k,http://113.74.172.147:4000/udp/239.77.0.245:5146
广东综艺4k,http://113.74.172.147:4000/udp/239.77.0.252:5146
广州综合,http://113.74.172.147:4000/udp/239.253.43.66:5146
广州综合高清,http://113.74.172.147:4000/udp/239.253.43.71:5146
广州新闻,http://113.74.172.147:4000/udp/239.253.43.67:5146
广州新闻高清,http://113.74.172.147:4000/udp/239.253.43.72:5146
广州影视,http://113.74.172.147:4000/udp/239.253.43.68:5146
广州影视高清,http://113.74.172.147:4000/udp/239.253.43.73:5146
广州法治,http://113.74.172.147:4000/udp/239.253.43.69:5146
广州法治高清,http://113.74.172.147:4000/udp/239.253.43.74:5146
广州竞赛,http://113.74.172.147:4000/udp/239.253.43.70:5146
广州竞赛高清,http://113.74.172.147:4000/udp/239.253.43.75:5146
广视课堂 小学一,http://113.74.172.147:4000/udp/239.253.43.76:5146
广视课堂 小学二,http://113.74.172.147:4000/udp/239.253.43.77:5146
广视课堂 小学三,http://113.74.172.147:4000/udp/239.253.43.78:5146
广视课堂 小学四,http://113.74.172.147:4000/udp/239.253.43.79:5146
广视课堂 小学五,http://113.74.172.147:4000/udp/239.253.43.80:5146
广视课堂 小学六,http://113.74.172.147:4000/udp/239.253.43.81:5146
广视课堂 初一,http://113.74.172.147:4000/udp/239.253.43.89:5146
广视课堂 初二,http://113.74.172.147:4000/udp/239.253.43.90:5146
广视课堂 初三,http://113.74.172.147:4000/udp/239.253.43.91:5146
广视课堂 高一,http://113.74.172.147:4000/udp/239.253.43.92:5146
广视课堂 高二,http://113.74.172.147:4000/udp/239.253.43.93:5146
深圳卫视,http://113.74.172.147:4000/udp/239.77.0.55:5146
深圳卫视,http://113.74.172.147:4000/udp/239.77.1.21:5146
深圳卫视高清,http://113.74.172.147:4000/udp/239.77.1.3:5146
深圳卫视高清,http://113.74.172.147:4000/udp/239.77.1.148:5146
深圳卫视高清,http://113.74.172.147:4000/udp/239.77.0.92:5146
深圳卫视超清,http://113.74.172.147:4000/udp/239.77.0.130:5146
深圳都市频道,http://113.74.172.147:4000/udp/239.77.1.34:5146
深圳都市频道高清,http://113.74.172.147:4000/udp/239.77.1.176:5146
深圳都市频道高清,http://113.74.172.147:4000/udp/239.77.1.124:5146
深圳电视剧频道,http://113.74.172.147:4000/udp/239.77.1.7:5146
深圳电视剧频道高清,http://113.74.172.147:4000/udp/239.77.1.177:5146
深圳电视剧频道高清,http://113.74.172.147:4000/udp/239.77.1.125:5146
深圳财经生活,http://113.74.172.147:4000/udp/239.77.1.22:5146
深圳财经生活高清,http://113.74.172.147:4000/udp/239.77.1.242:5146
深圳娱乐频道,http://113.74.172.147:4000/udp/239.77.1.36:5146
深圳娱乐频道高清,http://113.74.172.147:4000/udp/239.77.1.243:5146
深圳体育健康,http://113.74.172.147:4000/udp/239.77.1.8:5146
深圳体育健康高清,http://113.74.172.147:4000/udp/239.77.1.128:5146
深圳体育健康高清,http://113.74.172.147:4000/udp/239.77.1.140:5146
深圳少儿频道,http://113.74.172.147:4000/udp/239.77.1.38:5146
深圳少儿频道高清,http://113.74.172.147:4000/udp/239.77.1.244:5146
深圳公共频道,http://113.74.172.147:4000/udp/239.77.1.9:5146
深圳公共频道高清,http://113.74.172.147:4000/udp/239.77.1.178:5146
深圳公共频道高清,http://113.74.172.147:4000/udp/239.77.1.126:5146
深圳宝安频道,http://113.74.172.147:4000/udp/239.77.1.206:5146
深圳宝安频道高清,http://113.74.172.147:4000/udp/239.77.1.67:5146
深圳宝安第一课,http://113.74.172.147:4000/udp/239.77.1.225:5146
深圳龙岗频道高清,http://113.74.172.147:4000/udp/239.77.1.223:5146
深圳东部频道高清,http://113.74.172.147:4000/udp/239.77.1.224:5146
深圳众创TV高清,http://113.74.172.147:4000/udp/239.77.1.247:5146
深圳移动电视,http://113.74.172.147:4000/udp/239.77.1.175:5146
深圳宜和购物,http://113.74.172.147:4000/udp/239.77.1.39:5146
深圳宜和购物高清,http://113.74.172.147:4000/udp/239.77.1.87:5146
韶关新闻综合,http://113.74.172.147:4000/udp/239.77.0.116:5146
韶关新闻综合高清,http://113.74.172.147:4000/udp/239.77.0.117:5146
韶关绿色生活,http://113.74.172.147:4000/udp/239.77.0.118:5146
韶关绿色生活高清,http://113.74.172.147:4000/udp/239.77.0.119:5146
湛江新闻综合,http://113.74.172.147:4000/udp/239.77.0.120:5146
湛江新闻综合高清,http://113.74.172.147:4000/udp/239.77.0.141:5146
湛江公共,http://113.74.172.147:4000/udp/239.77.0.121:5146
湛江公共高清,http://113.74.172.147:4000/udp/239.77.0.140:5146
揭阳综合,http://113.74.172.147:4000/udp/239.77.0.157:5146
揭阳综合高清,http://113.74.172.147:4000/udp/239.77.0.229:5146
揭阳生活,http://113.74.172.147:4000/udp/239.77.0.158:5146
揭阳生活高清,http://113.74.172.147:4000/udp/239.77.0.251:5146
汕尾新闻综合,http://113.74.172.147:4000/udp/239.77.1.189:5146
汕尾新闻综合高清,http://113.74.172.147:4000/udp/239.77.0.25:5146
汕尾文化生活,http://113.74.172.147:4000/udp/239.77.1.190:5146
汕尾文化生活高清,http://113.74.172.147:4000/udp/239.77.0.187:5146
江门综合,http://113.74.172.147:4000/udp/239.77.0.195:5146
江门综合高清,http://113.74.172.147:4000/udp/239.77.0.201:5146
江门侨乡生活,http://113.74.172.147:4000/udp/239.77.0.196:5146
江门侨乡生活高清,http://113.74.172.147:4000/udp/239.77.0.202:5146
江门教育,http://113.74.172.147:4000/udp/239.77.0.197:5146
江门教育高清,http://113.74.172.147:4000/udp/239.77.0.203:5146
HZTV-1,http://113.74.172.147:4000/udp/239.77.0.247:5146
HZTV-1,http://113.74.172.147:4000/udp/239.77.1.154:5146
HZTV-1高清,http://113.74.172.147:4000/udp/239.77.1.232:5146
HZTV-2,http://113.74.172.147:4000/udp/239.77.0.248:5146
HZTV-2,http://113.74.172.147:4000/udp/239.77.1.173:5146
HZTV-2高清,http://113.74.172.147:4000/udp/239.77.1.233:5146
珠海-1,http://113.74.172.147:4000/udp/239.77.1.230:5146
珠海-1高清,http://113.74.172.147:4000/udp/239.77.0.155:5146
珠海-2,http://113.74.172.147:4000/udp/239.77.1.231:5146
珠海-2高清,http://113.74.172.147:4000/udp/239.77.0.154:5146
肇庆综合,http://113.74.172.147:4000/udp/239.253.43.3:5146
肇庆综合高清,http://113.74.172.147:4000/udp/239.253.43.1:5146
肇庆生活服务,http://113.74.172.147:4000/udp/239.253.43.4:5146
肇庆生活服务高清,http://113.74.172.147:4000/udp/239.253.43.2:5146
河源综合,http://113.74.172.147:4000/udp/239.253.43.215:5146
河源综合高清,http://113.74.172.147:4000/udp/239.253.43.213:5146
河源公共,http://113.74.172.147:4000/udp/239.253.43.216:5146
河源公共高清,http://113.74.172.147:4000/udp/239.253.43.214:5146
清远新闻综合,http://113.74.172.147:4000/udp/239.253.43.31:5146
清远新闻综合高清,http://113.74.172.147:4000/udp/239.253.43.33:5146
清远文旅生活,http://113.74.172.147:4000/udp/239.253.43.32:5146
清远文旅生活,http://113.74.172.147:4000/udp/239.77.0.241:5146
清远文旅生活高清,http://113.74.172.147:4000/udp/239.253.43.34:5146
云浮综合,http://113.74.172.147:4000/udp/239.253.43.195:5146
云浮综合高清,http://113.74.172.147:4000/udp/239.77.0.253:5146
云浮文旅,http://113.74.172.147:4000/udp/239.253.43.194:5146
